time_min,0.0,11.052545964919117,22.105091929838242,33.22469679457939,44.38620579527469,55.54771479597001,66.77872136728915,78.035838111632,89.27917226617635,100.53890900191065,111.82796851740888,123.128460155103,134.3966000598229,145.65895273525626,156.92130541068957
0.0,5004.266039,3936.022974,2847.165587,1881.415893,1315.116014,853.227239,506.139984,283.300119,164.212225,113.301984,72.992043,57.736763,48.536265,53.180829,53.258104
5.0,14696.184561,11530.483946,8387.792009,5570.102051,3670.472106,2341.530041,1379.220098,814.19532,436.687975,293.097079,192.326772,135.258699,129.797156,105.209728,90.034074
10.0,19157.697371,13637.310719,8980.378421,5862.542538,3851.321816,2296.26433,1311.225721,768.146396,433.27378,283.704111,161.417354,120.597716,95.342945,85.303852,81.674895
15.0,69989.33162,41493.062432,29004.991352,18025.971948,10985.39033,5333.930075,2751.094997,1173.925336,534.314467,298.698147,163.762072,130.778971,104.520358,101.437181,76.500097
20.0,179449.43768,117385.330513,101114.855418,76637.755021,56937.817557,31860.943189,20563.722287,11956.810301,5938.071801,2402.91098,653.767368,306.029745,147.624622,127.717844,132.42202
25.0,287190.247394,210354.032962,208656.569326,184387.637264,155441.79255,100214.918294,74435.542543,51700.936077,33269.849204,18698.342321,8687.655644,4535.418737,1895.2711,1019.046071,620.89334
30.0,349851.728698,279410.053444,298561.639515,284777.466703,258433.519141,185537.22353,156030.202128,125176.301102,93904.584675,65180.167413,39131.387602,23348.876615,10946.200307,6234.933861,4515.549782
35.0,375250.773424,315687.658464,347261.565212,339143.712013,319418.311892,248487.832705,225920.591041,201474.243022,166784.018185,134515.867714,98731.262749,69619.2071,39229.295731,23847.623741,16312.702342
40.0,382086.040433,326955.135582,360187.983161,351240.655001,338502.84675,280398.164118,265543.941188,252642.520383,221385.101143,196776.133584,167180.616259,135671.809288,93063.031822,61030.152192,41737.386389
45.0,374560.859002,317469.096971,348648.661969,334479.672832,329058.805828,287124.469707,278289.464618,273959.10864,249770.494458,236411.49106,217711.883454,196276.064733,155774.070918,115951.114688,82222.643136
50.0,352685.054254,296549.559796,322111.393401,306888.935081,306566.878723,280098.898697,271996.662233,273292.712197,258502.973368,251403.461715,243783.737589,235191.422571,206882.929461,171657.583277,130569.387653
55.0,325869.633763,268747.378382,290796.586641,274410.634912,279951.849183,261783.819932,255666.390218,262287.198809,254354.623536,250926.242837,248521.079021,249271.834441,235895.220054,211860.764861,171840.076895
60.0,295685.439569,240023.414097,261995.808003,243242.509117,251379.789958,240213.894719,234454.518906,243054.484486,243899.332347,240416.987644,240620.404292,246407.831587,244834.723114,234347.56643,202604.35068
65.0,265847.651748,215474.803634,232731.956124,217648.375386,225508.732092,215918.269315,210652.343767,221303.798553,228630.247894,225759.990364,227157.038323,236787.942614,241668.100793,241394.803684,220452.197847
70.0,237704.77041,190973.546644,206468.526947,192329.680957,202146.51397,191881.00953,189635.513561,202059.546816,210602.089257,209501.497294,210919.110468,220054.395414,229955.464417,236001.562323,226999.286477
75.0,215302.726254,171577.611079,185932.092164,173276.853017,181357.125459,171252.115059,171567.688295,180589.483867,193096.895222,192203.042809,194984.434715,204429.222552,212608.935459,225600.336011,223606.176021
80.0,195276.678203,155297.075042,168609.060552,158308.083394,165530.935037,151670.394695,152542.65885,163438.45825,174743.33767,175272.697257,178208.824048,187278.793583,194937.724808,211741.837297,212534.808949
85.0,174159.049766,140260.051256,153508.758528,145351.679345,149708.468642,137188.4349,138804.378741,148657.168087,157553.669328,159499.991252,163993.536713,170487.641009,180776.01928,194269.442837,197647.716468
90.0,162797.022843,127046.565729,139810.225333,132599.299101,135985.973011,124286.984876,124109.957895,133193.392617,141431.725943,143722.189144,150195.542063,155306.925175,165788.803557,178188.600674,188395.446238
95.0,148135.678619,117391.638044,131574.492443,123763.304315,127197.571444,112374.643365,112827.826116,122447.091083,127270.994581,129832.067325,135664.89216,143724.130451,150298.597106,162200.844485,175282.141963
100.0,137594.982557,110095.484209,123536.088789,116561.348696,117168.526842,102946.729672,101568.576533,110429.138916,115286.04612,117469.981941,126199.283882,131662.520325,137359.172877,150071.223603,161320.199765
105.0,129919.263295,103456.559228,112833.895174,110321.831201,107607.913484,95166.905631,95450.222501,101699.15058,104540.041183,107817.600624,113130.991311,121425.677618,124434.643918,135608.362609,145771.802462
110.0,120704.138773,95118.063691,107343.036512,103614.034324,104059.152167,89648.696486,89120.898944,93708.796708,96474.619264,100462.601058,104806.213132,108681.683646,115880.683114,122983.622299,128944.173723
115.0,114907.566847,91677.14582,103416.7441,99182.008618,97637.393107,84271.241799,82301.930373,85540.996372,89164.763927,90326.660425,96256.698006,101402.762076,106540.190255,113043.270931,122955.549397
120.0,112530.521189,87744.19896,96386.884237,96700.718528,92785.94274,80791.732042,75027.006897,82197.567099,82118.166574,84906.776586,91643.5706,93509.857865,95980.270477,105729.757259,113461.421797
125.0,104964.891412,83787.397892,94073.7636,91819.14299,87211.830068,75257.436231,71987.227146,76052.454223,75376.943088,78169.595554,83056.665772,86686.649626,90405.801754,94807.848174,108333.883825
130.0,103811.321359,82669.968195,90501.161569,88836.252405,86242.178358,71327.656238,70153.674182,74398.3746,72741.974922,72610.47067,79562.486796,83148.688939,84561.361617,90403.898723,99132.990347
135.0,101037.215763,80828.447292,85239.380752,86710.741136,84120.285048,69666.798879,65858.198464,70677.065934,67968.158456,70122.603688,77818.021113,75585.051913,78290.055623,82854.577128,92826.00813
140.0,94828.266044,77001.485624,86685.30277,83075.173932,80911.243539,69885.479585,66063.098226,68841.158084,66668.172932,66137.450725,70951.942409,69654.712428,73703.580296,82729.877067,85412.103451
145.0,94056.459941,77677.170561,83338.749932,85141.650541,79166.668943,69625.906738,64689.815947,65833.019704,63548.119828,64716.193214,65983.421298,65222.299726,65897.224132,75615.075791,76215.056489
