time_min,0.0,11.114109284555322,22.228218569110645,33.366358942495,44.54470809420222,55.72305724590945,66.94185660616259,78.1958832139102,89.46371313055974,100.75260161274996,112.03190903288316,123.32066838580785,134.64279251778638,145.99384116536015,157.34488981293393
0.0,5288.894597,4103.670103,3100.314355,2106.481183,1456.812327,898.652158,597.598775,368.151025,235.849133,147.527543,125.210593,121.200284,109.77952,108.396055,143.625408
5.0,11454.672056,9009.613227,6449.614263,4431.412158,2983.13187,1834.756421,1115.695532,647.996246,390.634949,245.787088,163.15357,130.520263,121.43415,115.28224,128.01863
10.0,20777.540163,13116.219785,8887.123018,5451.977934,3325.573322,1914.853519,1156.26526,682.355699,375.990096,240.724138,189.637113,131.476011,128.489728,143.601844,175.299485
15.0,85582.620299,52816.538385,43303.849671,30341.006042,20791.190691,11365.897906,6748.064458,3278.02548,1289.219591,466.042787,256.65958,153.411132,109.622206,147.530645,142.652137
20.0,173053.82464,118002.663067,118810.044627,101001.576812,81967.208171,55506.803924,40437.019644,26869.25875,16116.330002,8385.28603,3645.028179,1843.398844,608.338634,350.537814,266.639863
25.0,233134.63374,173144.483236,191593.202532,178864.281075,157536.065669,122839.290508,104223.33254,82761.383286,60488.813203,41118.045346,24376.059652,14496.115777,6603.135932,3818.562628,2544.102676
30.0,262944.342873,206322.777736,235348.709639,226837.740403,208033.816469,176188.864076,163898.751531,145182.854039,119266.987869,94877.189012,70084.887978,50077.132292,29697.721149,18501.86697,12888.928939
35.0,276974.285932,220861.790076,252365.582119,243112.476296,228545.831071,205183.208916,198727.54175,189386.793644,167059.981165,144052.227199,121981.900304,101012.831923,73487.67769,50430.716675,37698.90889
40.0,278071.18244,220125.256259,249001.121548,236991.623952,227389.793321,211717.374298,210627.565723,208961.940055,194886.008884,175341.726569,159539.480523,144991.599661,120974.378892,95297.443818,74666.099154
45.0,269051.429359,209243.39638,234010.658045,218928.022241,213561.583797,205168.723777,205471.552811,208864.093833,202381.374655,191046.56646,180408.06041,172240.787974,155669.419494,135589.793432,114239.607958
50.0,252991.749621,193098.4567,213343.677534,196925.1224,193355.26895,192440.439096,192680.368109,197542.647029,196663.616244,190440.085493,186771.321272,183943.964005,174319.835397,163556.467366,145001.83815
55.0,231370.666071,174443.987978,190044.876729,174299.22617,172063.631827,175496.162973,175167.005859,179226.739259,183206.354814,182747.724853,182341.167013,184297.072473,180134.133303,176012.306783,166943.870885
60.0,212331.740659,156437.668357,169805.268291,152858.300303,152684.241435,157781.643142,156227.864868,159701.053644,165028.395953,168499.937089,169857.11197,175895.535861,175284.409402,179178.206486,175097.012327
65.0,192221.625434,139230.083869,152003.540346,134832.18044,136032.594467,140703.013039,135962.762095,141070.239153,147064.945454,152043.030547,156230.134866,161286.246567,164660.68625,172626.226281,174569.982951
70.0,174401.897382,124924.644918,135520.9183,119987.796577,121909.377584,124680.063203,119709.063384,123906.957173,129404.137113,135577.190306,141016.46077,146862.122065,150542.110304,161991.851832,169979.520642
75.0,158022.700789,111054.230446,122483.042439,106972.901359,108630.506924,109778.174585,104413.629681,107914.119448,114046.934544,119323.003956,125879.373491,132138.879858,136564.786842,146085.955573,158167.169219
80.0,143481.162917,101740.432968,108916.101733,96876.063533,97200.639834,96807.162919,90902.851291,93467.644776,99447.415911,106182.944402,111398.212514,116719.637294,120978.491498,132561.419411,144809.891328
85.0,132107.027645,93511.822452,98854.394975,87011.244088,86771.003756,85778.397112,80187.646076,83073.91552,86862.750422,92324.631157,98847.916076,103216.532911,107117.760206,118906.806544,130027.528728
