time_min,0.0,11.052545964919117,22.105091929838242,33.22469679457939,44.38620579527469,55.54771479597001,66.77872136728915,78.035838111632,89.27917226617635,100.53890900191065,111.82796851740888,123.128460155103,134.3966000598229,145.65895273525626,156.92130541068957
0.0,6561.530911,5399.916321,3927.335028,2731.317663,1867.560672,1171.541291,734.29566,429.758947,265.126939,194.999586,148.577038,119.568973,116.837948,152.985375,138.588617
5.0,14795.965408,11554.761056,8248.963548,5443.39865,3707.35464,2405.618492,1442.433183,804.742737,464.55549,303.57087,212.267481,166.312384,144.629084,177.426694,161.52606
10.0,21232.426535,14170.119825,9375.563658,6030.394422,3878.338136,2319.091432,1395.774578,774.006459,473.697053,274.190148,205.820015,146.648541,157.485775,148.658866,221.763335
15.0,71165.866743,42750.100373,29329.540897,18377.674072,11045.243676,5221.734891,2718.07238,1270.948213,588.058985,370.618419,238.399015,163.861793,160.712752,185.979829,168.451514
20.0,161157.344705,105169.562971,88292.184517,65521.39733,45339.847285,26590.187346,16362.185372,8831.06377,4774.724582,2549.551859,822.74476,386.927337,287.947832,184.498947,240.059923
25.0,250686.770094,178989.570399,172269.806246,146494.559466,112453.25007,75188.042631,54985.344244,34963.66989,21489.120756,13005.355116,6189.371196,4039.627848,1931.836871,1384.551765,1142.377707
30.0,309139.559549,237816.231994,245147.342277,226145.602624,188764.846637,137958.645784,114230.106072,85805.590483,60540.060108,40440.119861,22534.849058,14828.905594,7423.334001,5625.62953,4541.218807
35.0,339370.79193,273409.120434,292246.240605,279560.1302,245742.976908,190592.605342,172640.112297,147056.102589,115583.272116,86675.224849,56754.969516,38734.26635,20918.529509,14702.26163,12008.756274
40.0,349255.656285,289773.340241,310891.489275,300973.112288,272584.261112,221927.007677,212218.933758,196566.340252,168567.563551,139614.223238,106415.183113,78792.812812,47973.134944,32080.665139,24946.018225
45.0,346187.390801,289178.010782,309632.84127,303316.398943,280515.591091,234837.796318,230045.074286,224485.334235,205545.963309,182656.642668,156307.332592,129415.709629,88471.64798,61209.612149,45025.529721
50.0,336241.145297,280894.269316,296861.737282,287470.896723,273885.582353,233384.854622,231171.581694,233255.523991,221195.015708,208179.330716,191683.465029,175258.867006,136763.932323,100951.462211,73746.677064
55.0,320660.371006,263623.076269,276426.529461,267821.436429,258136.749852,223836.103343,222922.784682,229251.288059,221453.16897,214836.535375,209601.033849,203327.23498,179446.591847,144513.622638,106718.702271
60.0,298739.764006,243981.135206,254749.002997,245480.790273,241523.541657,210125.631063,209371.342963,216320.821016,212715.954175,210903.137228,211491.194723,215221.971459,204788.698834,181607.066032,142590.604123
65.0,277604.619958,222708.528404,230960.708855,222956.183392,222776.734084,195492.675882,196279.069869,202371.597967,201501.999453,200042.061819,204181.693007,214471.375434,214982.630571,204507.790307,170119.130792
70.0,256825.966773,204239.787132,210223.84018,202679.361637,203521.51255,179750.052437,178893.183848,184859.454453,187893.428205,186431.916265,191512.008824,204540.628648,209912.423512,214600.071638,188394.629197
75.0,237351.127051,185836.222352,189240.929051,184453.224097,185794.921062,166466.098528,162600.067139,168529.309876,173367.336701,171782.380596,177919.109539,190618.063351,197900.35217,209600.864573,191233.605231
80.0,218255.455903,169358.61813,172350.071871,169626.368879,171589.387964,154461.911066,147864.97597,155778.213215,160620.839532,157738.975199,164573.362471,175780.98837,183729.654761,199106.592799,192093.173191
85.0,203989.214051,154086.331766,159464.555315,155510.68181,158292.197237,141972.361171,135287.873112,142210.754194,147434.332306,145763.481706,150940.351024,161516.297343,167554.965944,184323.151838,183276.335086
90.0,187957.363792,142591.841803,147607.42632,144262.420476,146657.506155,131406.250325,123979.988649,129217.064181,135563.700346,132746.018321,139337.821737,146665.636146,151223.469647,169917.303339,172847.000353
95.0,175035.366628,131905.962193,137964.589348,133993.303016,136660.126024,123370.228926,113386.623473,119123.683585,125673.613389,124523.622231,127716.192754,135290.328324,136390.286538,155292.361975,158394.752512
100.0,165609.654551,124435.156443,128270.113689,126484.726229,128528.613048,113712.235,103689.815847,107995.056831,115699.105052,113037.237505,117958.475162,123897.750292,126588.654599,143207.847877,146134.707982
105.0,159472.604106,117227.656851,121664.286546,119153.01259,122244.229481,107107.9506,96090.148532,99354.256047,106188.317746,105687.968301,109768.613579,115535.236846,115968.747671,124666.121748,134596.355522
110.0,151412.267454,113793.119225,114142.980004,114746.04302,115725.330557,98431.127679,90779.084224,91975.793108,99041.661231,97190.802216,102483.235771,105245.363134,107548.204146,114979.514563,126363.188921
115.0,148169.959817,106977.524812,111022.010521,107858.553105,108332.804042,94623.795457,85823.95048,85573.653587,92043.662679,91269.626571,94692.808946,100060.00556,96593.637757,105554.973039,109489.354852
120.0,139648.75107,108400.845767,107287.942951,104375.534176,104504.996913,87361.957634,82198.708436,82364.605081,84994.896607,83993.471117,89995.560794,92754.572441,93237.992479,102152.909126,107775.815793
125.0,136818.307274,101426.502194,106253.932931,100988.262335,103420.204197,85529.570976,77035.541117,78809.696552,81648.812364,79351.964008,85409.726395,83208.453934,89904.671693,92086.582918,97196.882151
130.0,132563.697694,99433.998327,102589.43754,98362.50505,97748.317846,79886.041275,73650.916082,74905.256967,74706.815617,73207.893103,77262.973558,81140.017459,80978.282092,84391.632648,90575.06826
135.0,131534.332088,91973.065877,97393.007218,91479.228163,93678.79212,77666.243083,72882.652787,71978.625722,74023.047119,68435.226661,72208.417064,76942.478123,76518.084313,79906.803251,85653.918955
140.0,125687.712667,94623.773056,98499.991559,92957.460176,92342.238986,75720.313451,70626.470432,69882.223137,69944.621404,67617.587188,69367.808805,72992.838834,73506.662136,73591.357565,82201.502545
145.0,124851.781378,91325.941847,91547.33278,91857.055627,92136.097062,74798.94176,70151.543183,68284.77842,66084.312719,63119.11547,66296.883565,67920.83323,68328.12899,71245.416173,76004.117375
