time_min,0.0,11.062509599233463,22.125019198466923,33.17113072297253,44.34662276612727,55.522114809282016,66.77785475643618,78.0675471822181,89.30592678085586,100.55915190089853,111.79466517082297,123.03653592192134,134.3397633626965,145.69776273607175,157.055762109447
0.0,5464.712231,4609.012409,3255.490486,2242.336933,1559.379469,995.543487,634.887388,381.523991,247.365253,165.589571,115.340215,103.865833,92.523819,104.088277,157.863796
5.0,15607.815929,12641.705696,9137.693853,6372.480398,4195.385104,2628.937854,1554.475009,875.260245,510.905502,330.831591,230.657982,187.410819,143.634617,147.326694,142.242439
10.0,16142.388423,12776.897784,9182.636939,6328.682189,4073.0969,2542.134024,1553.038822,850.424646,521.903674,304.3526,220.324289,175.410663,171.332276,154.296214,169.972426
15.0,25277.171321,17698.509811,12607.198151,8287.393821,5437.934773,3187.00613,1960.237101,1063.093738,595.285532,324.549792,212.701946,147.884122,158.60221,132.06177,136.363827
20.0,70981.51703,46563.983677,36111.865567,24471.961411,19571.013938,12190.121112,9171.644404,6200.724858,3733.954984,1939.981518,956.974062,432.923545,239.196978,202.142137,155.569994
25.0,130961.620808,89346.676594,79916.108279,58799.150763,51321.717629,33542.947089,26190.750675,20083.901778,14124.755776,9047.320559,5543.833774,3348.95465,1887.932681,1078.419795,928.269556
30.0,180239.696517,132858.523161,129427.443604,105706.716432,97478.050364,67367.342138,53419.340053,42341.052261,31948.878959,22140.144544,14444.45346,9466.41235,6026.689973,3823.437386,2838.040407
35.0,210304.285994,161994.00971,166422.249879,147265.624705,138219.307321,101603.848196,83682.282388,68995.009492,54137.933471,39474.312985,27282.454637,18954.179045,12711.516059,8376.656559,6839.155985
40.0,229209.876616,177543.833049,185423.753648,168737.711972,164791.958276,126451.463807,107296.617097,91272.699557,75808.697237,58391.9625,43740.9053,30468.202757,22686.381868,15524.519387,13025.02149
45.0,253404.269968,202738.641696,216826.027829,201903.332764,202366.113562,162080.825888,145142.41471,129129.789104,111585.286406,91396.961022,72423.726847,51882.104806,40097.472809,27966.483072,23082.176185
50.0,281534.724134,229932.170111,253731.849343,239368.566663,236266.429,196800.407482,183484.652633,170681.112652,152041.911444,133095.699169,113227.49705,84510.533443,66337.14617,46852.645161,36547.720473
55.0,308244.935479,255300.420237,289302.372131,271494.474293,264537.56925,226844.067532,219541.342,209221.944239,190002.8141,174164.114247,159305.262126,129459.371796,105006.983405,77253.254743,58906.650687
60.0,319453.129574,271888.967286,310180.629107,287537.320072,282222.500094,249024.5672,244079.804515,240860.118009,220202.37344,210022.36403,200532.350421,176345.74643,152831.986818,118564.265122,90263.509662
